title	words_men	words_women	frac_women	script_id	imdb_id	year	gross
National Treasure	6661.0	1013.0	0.13200416992442013	4684	tt0368891	2004	242.0
National Treasure: Book of Secrets	10021.0	1515.0	0.13132801664355062	8055	tt0465234	2007	278.0
Natural Born Killers	10975.0	1177.0	0.09685648452929559	1185	tt0110632	1994	104.0
Near Dark	2388.0	912.0	0.27636363636363637	4685	tt0093605	1987	7.0
Nebraska	6135.0	2369.0	0.27857478833490124	4686	tt1821549	2013	18.0
Needful Things	2484.0	824.0	0.24909310761789602	6554	tt0107665	1993	31.0
Network	12143.0	614.0	0.04813043819079721	4688	tt0074958	1976	
Never Been Kissed	6848.0	12974.0	0.6545252749470285	2986	tt0151738	1999	95.0
Never Let Me Go	1432.0	5047.0	0.7789782373823121	4690	tt1334260	2010	2.0
New Nightmare	2075.0	4126.0	0.665376552169005	4691	tt0111686	1994	37.0
New York Minute	2050.0	4557.0	0.6897230210382927	1186	tt0363282	2004	19.0
Newsies	9458.0	807.0	0.07861665854846565	1188	tt0104990	1992	5.0
Next	2931.0	2425.0	0.4527632561613144	1190	tt0435705	2007	22.0
Next Friday	7569.0	665.0	0.0807626912800583	2996	tt0195945	2000	92.0
Nick and Norah's Infinite Playlist	4129.0	1526.0	0.2698496905393457	6215	tt0981227	2008	38.0
Nick of Time	11482.0	4076.0	0.2619874019796889	2998	tt0113972	1995	16.0
Nightcrawler	8684.0	2094.0	0.19428465392466135	5452	tt2872718	2014	34.0
Nine	4795.0	2563.0	0.3483283500951345	3009	tt0875034	2009	22.0
Nine to Five	659.0	1160.0	0.6377130291368884	4710	tt0080319	1980	333.0
Ninja Assassin	4408.0	2864.0	0.39383938393839385	3014	tt1186367	2009	44.0
Ninotchka	10217.0	5732.0	0.3593955733901812	3016	tt0031725	1939	45.0
Nixon	23865.0	2122.0	0.08165621272174549	4711	tt0113987	1995	27.0
No Country for Old Men	7105.0	1215.0	0.14603365384615385	6150	tt0477348	2007	93.0
No Escape	4472.0	1539.0	0.2560306105473299	8409	tt1781922	2015	28.0
No One Lives	3316.0	1441.0	0.3029220096699601	4716	tt1763264	2012	
No Strings Attached	8525.0	6259.0	0.42336309523809523	3019	tt1411238	2011	77.0
Noah	4737.0	1341.0	0.22063178677196446	7659	tt1959490	2014	107.0
Norma Rae	4093.0	2910.0	0.41553619877195486	7129	tt0079638	1979	
Normal Adolescent Behavior	2548.0	6074.0	0.7044769195082348	4344	tt0790721	2007	
North by Northwest	4901.0	1235.0	0.20127118644067796	7080	tt0053125	1959	
Nothing But a Man	3575.0	1320.0	0.2696629213483146	4721	tt0058414	1964	
Notting Hill	12732.0	7330.0	0.36536736118034097	3020	tt0125439	1999	198.0
Now You See Me	7339.0	1764.0	0.19378226958145667	7681	tt1670345	2013	126.0
Now and Then	0.0	4186.0	1.0	4723	tt0114011	1995	54.0
Nowhere Boy	2575.0	2042.0	0.4422785358457873	4725	tt1266029	2009	1.0
Nowhere to Run	1629.0	334.0	0.17014773306164035	7034	tt0107711	1993	46.0
Nurse Betty	8802.0	6649.0	0.4303281341013527	3024	tt0171580	2000	40.0
O Brother, Where Art Thou?	8450.0	312.0	0.03560830860534125	4730	tt0190590	2000	73.0
Oblivion	8066.0	5007.0	0.38300313623498816	3026	tt1483013	2013	95.0
Observe and Report	27534.0	6728.0	0.19636915533243826	3027	tt1197628	2009	27.0
Obsessed	6134.0	4508.0	0.4236045856042097	3028	tt1198138	2009	79.0
Obsession	3877.0	1670.0	0.3010636380025239	6509	tt0074991	1976	
Ocean's Eleven	19972.0	1046.0	0.04976686649538491	3029	tt0240772	2001	281.0
Ocean's Twelve	15566.0	4136.0	0.2099279260988732	3031	tt0349903	2004	176.0
Octopussy	3147.0	168.0	0.05067873303167421	6234	tt0086034	1983	187.0
Oculus	2608.0	3962.0	0.6030441400304414	6919	tt2388715	2013	29.0
Office Space	15728.0	1546.0	0.08949866851916174	3033	tt0151804	1999	18.0
Old Boyfriends	2175.0	4892.0	0.692231498514221	8450	tt0079660	1979	
Old School	2878.0	379.0	0.11636475284003685	7940	tt0302886	2003	107.0
On Golden Pond	3566.0	2496.0	0.4117452985813263	4744	tt0082846	1981	372.0
On the Waterfront	9292.0	1939.0	0.17264713738758794	4745	tt0047296	1954	185.0
Once Upon a Time in America	5810.0	1765.0	0.233003300330033	5937	tt0087843	1984	13.0
One Chance	4879.0	2248.0	0.3154202329170759	9051	tt1196956	2013	
One Eight Seven	5023.0	1700.0	0.2528633050721404	4748	tt0118531	1997	10.0
One Missed Call	1999.0	2233.0	0.5276465028355387	7890	tt0479968	2008	32.0
Only God Forgives	9313.0	3228.0	0.25739574196635034	3040	tt1602613	2013	0.0
Only You	3662.0	7969.0	0.6851517496345972	4758	tt0110737	1994	41.0
Ordinary People	16816.0	5940.0	0.26103005800667956	3042	tt0081283	1980	177.0
Orgy of the Dead	1660.0	671.0	0.2878592878592879	1208	tt0054240	1965	
Orphan	3285.0	7734.0	0.7018785733732643	1211	tt1148204	2009	48.0
Ouija	1878.0	5783.0	0.7548622895183397	6156	tt1204977	2014	54.0
Out of Sight	23926.0	7828.0	0.2465201234490143	3047	tt0120780	1998	69.0
Outbreak	6292.0	980.0	0.13476347634763478	9057	tt0114069	1995	135.0
P2	4326.0	2221.0	0.3392393462654651	7295	tt0804516	2007	5.0
Pacific Rim	7084.0	2625.0	0.27036770007209804	6331	tt1663662	2013	109.0
Pain & Gain	6621.0	575.0	0.07990550305725402	7706	tt1980209	2013	53.0
Pan	9649.0	2281.0	0.1911986588432523	7759	tt3332064	2015	36.0
Pan's Labyrinth	2262.0	1753.0	0.43661270236612704	4157	tt0457430	2006	49.0
Pandorum	16324.0	2126.0	0.11523035230352303	3055	tt1188729	2009	11.0
Panic Room	2773.0	1617.0	0.3683371298405467	1215	tt0258000	2002	142.0
Panther	9442.0	351.0	0.03584192790768916	4765	tt0114084	1995	13.0
Papadopoulos & Sons	8537.0	1370.0	0.13828606036136065	3059	tt2006810	2012	
Paper Towns	7367.0	3316.0	0.31039970045867266	7769	tt3622592	2015	33.0
ParaNorman	10749.0	3929.0	0.2676795203706227	3060	tt1623288	2012	61.0
Pariah	1793.0	7381.0	0.8045563549160671	3062	tt1233334	2011	0.0
Paul	15081.0	1884.0	0.11105216622458002	3069	tt1092026	2011	41.0
Pawn Sacrifice	6724.0	752.0	0.10058855002675228	5456	tt1596345	2014	2.0
Pay the Ghost	3451.0	1382.0	0.28595075522449825	8533	tt3733778	2015	
Payback	5218.0	1004.0	0.16136290581806492	7499	tt0120784	1999	139.0
Pearl Harbor	4988.0	1259.0	0.20153673763406435	1219	tt0213149	2001	305.0
Peeping Tom	3953.0	3643.0	0.479594523433386	1221	tt0054167	1960	
Peggy Sue Got Married	5200.0	5847.0	0.5292839684982348	1220	tt0091738	1986	97.0
People Like Us	5351.0	4515.0	0.45763227245084126	7765	tt1716777	2012	13.0
Perfect Creature	4143.0	1598.0	0.2783487197352378	3076	tt0403407	2006	
Pet Sematary	3634.0	2321.0	0.3897565071368598	3082	tt0098084	1989	126.0
Pet Sematary II	3430.0	773.0	0.1839162502974066	1223	tt0105128	1992	35.0
Petulia	1982.0	3561.0	0.6424318960851525	1225	tt0063426	1968	
Philadelphia	12740.0	944.0	0.0689856767027185	3087	tt0107818	1993	162.0
Philomena	3617.0	5052.0	0.5827661783366017	7358	tt2431286	2013	40.0
Phone Booth	14258.0	1464.0	0.0931179239282534	3089	tt0183649	2002	69.0
Pi	11364.0	3018.0	0.2098456403838131	3091	tt0138704	1998	5.0
Pineapple Express	13152.0	1602.0	0.10858072387149248	3097	tt0910936	2008	105.0
Pirates of the Caribbean: At World's End	6353.0	1679.0	0.20903884462151395	8352	tt0449088	2007	390.0
Pirates of the Caribbean: Dead Man's Chest	7827.0	1253.0	0.13799559471365638	8351	tt0383574	2006	561.0
Pirates of the Caribbean: The Curse of the Black Pearl	8550.0	1273.0	0.12959381044487428	8350	tt0325980	2003	440.0
Pitch Black	8966.0	4430.0	0.3306957300686772	3105	tt0134847	2000	63.0
Pitch Perfect	3591.0	5170.0	0.5901152836434197	8655	tt1981677	2012	71.0
Pixels	1055.0	406.0	0.2778918548939083	6029	tt2120120	2015	81.0
Planet of the Apes	6441.0	1533.0	0.19224981188863807	4791	tt0063442	1968	172.0
Play Misty for Me	4393.0	2530.0	0.3654485049833887	6128	tt0067588	1971	
Pleasantville	13676.0	5246.0	0.27724342035725613	3113	tt0120789	1998	75.0
Please Give	1278.0	6214.0	0.8294180459156434	5458	tt0878835	2010	4.0
Pocahontas	4036.0	2108.0	0.3430989583333333	8652	tt0114148	1995	284.0
Point Break	4292.0	1390.0	0.24463217177050334	3116	tt0102685	1991	89.0
Point of No Return	2410.0	1873.0	0.43731029652113007	8058	tt0107843	1993	63.0
Pok�mon: The First Movie - Mewtwo Strikes Back	1698.0	1432.0	0.4575079872204473	5523	tt0190641	1998	158.0
Pompeii	5045.0	1537.0	0.23351564873898512	6052	tt1921064	2014	24.0
Possession	2202.0	4506.0	0.6717352415026834	4812	tt0256276	2002	15.0
Practical Magic	501.0	2995.0	0.8566933638443935	5344	tt0120791	1998	86.0
Precious	114.0	17536.0	0.9935410764872521	3124	tt0929632	2009	55.0
Predator	2875.0	132.0	0.04389757233122714	1244	tt0093773	1987	132.0
Predator 2	4324.0	612.0	0.1239870340356564	7233	tt0100403	1990	63.0
Predators	1971.0	561.0	0.22156398104265404	7231	tt1424381	2010	57.0
Pretty Woman	3978.0	3444.0	0.46402586903799514	1245	tt0100405	1990	366.0
Pride & Prejudice	5669.0	13437.0	0.7032869255731183	3133	tt0414387	2005	52.0
Priest	10642.0	1814.0	0.1456326268464997	3135	tt0822847	2011	31.0
Primal Fear	9764.0	3625.0	0.2707446411233102	8559	tt0117381	1996	110.0
Prince of Darkness	4807.0	1436.0	0.2300176197341022	6846	tt0093777	1987	31.0
Prince of Persia: The Sands of Time	6119.0	1558.0	0.20294385827797318	7466	tt0473075	2010	100.0
Prisoners	5415.0	1770.0	0.24634655532359082	9083	tt1392214	2013	65.0
Private Benjamin	4160.0	8977.0	0.6833371393773312	8308	tt0081375	1980	225.0
Prom Night	1817.0	3175.0	0.6360176282051282	6154	tt0081383	1980	
Prometheus	3490.0	1746.0	0.33346065699006877	6649	tt1446714	2012	137.0
Promised Land	9364.0	2338.0	0.19979490685352932	5460	tt2091473	2012	8.0
Psycho	5926.0	2927.0	0.33062238789111037	1251	tt0054215	1960	545.0
Psycho II	5997.0	3840.0	0.3903629155230253	8268	tt0086154	1983	88.0
Public Enemies	6857.0	1132.0	0.1416948303917887	4829	tt1152836	2009	112.0
Pulp Fiction	6749.0	2094.0	0.23679746692298995	1257	tt0110912	1994	224.0
Punch-Drunk Love	4650.0	2853.0	0.38024790083966414	1253	tt0272338	2002	26.0
Purple Rain	3179.0	1834.0	0.36584879313784163	1256	tt0087957	1984	
Push	2098.0	2826.0	0.5739236393176279	7682	tt0465580	2009	36.0
Quantum Project	889.0	286.0	0.24340425531914894	3161	tt0239860	2000	
Queen of the Damned	10056.0	5762.0	0.36426855481097486	3162	tt0238546	2002	45.0
Quills	8451.0	2313.0	0.2148829431438127	4838	tt0180073	2000	11.0
Quiz Show	12142.0	951.0	0.07263423203238371	4840	tt0110932	1994	51.0
RKO 281	9248.0	2164.0	0.18962495618647038	3216	tt0120801	1999	
Rabbit Hole	2120.0	4028.0	0.6551724137931034	4844	tt0935075	2010	2.0
Rabid	5403.0	1686.0	0.23783326280152348	7237	tt0076590	1977	
Rachel Getting Married	5774.0	10084.0	0.6358935553033169	3167	tt1084950	2008	15.0
Raging Bull	19740.0	2408.0	0.10872313527180784	3169	tt0081398	1980	
Raiders of the Lost Ark	3421.0	972.0	0.22126109720009104	1034	tt0082971	1981	9.0
Rails & Ties	3517.0	2867.0	0.4490914786967419	4851	tt0822849	2007	
Raising Arizona	4879.0	1324.0	0.21344510720619056	6145	tt0093822	1987	50.0
Rambling Rose	21006.0	8582.0	0.2900500202784913	3174	tt0102753	1991	12.0
Rambo: First Blood Part II	3767.0	440.0	0.10458759210839078	1264	tt0089880	1985	367.0
Rampart	6483.0	2365.0	0.26729204339963836	6466	tt1640548	2011	1.0
Ransom	3989.0	489.0	0.1092005359535507	8516	tt0117438	1996	267.0
Ratatouille	7243.0	1054.0	0.12703386766301072	4853	tt0382932	2007	260.0
Real Genius	6688.0	1297.0	0.16242955541640577	1267	tt0089886	1985	31.0
Rear Window	12952.0	8528.0	0.3970204841713222	3182	tt0047396	1954	30.0
Reasonable Doubt	5962.0	1338.0	0.1832876712328767	4288	tt2304953	2014	
Red Dragon	3217.0	1074.0	0.25029130738755534	6313	tt0289765	2002	139.0
Red Heat	8233.0	570.0	0.06475065318641372	8417	tt0095963	1988	74.0
Red Lights	6998.0	3251.0	0.31720167821250855	8490	tt1748179	2012	
Red Planet	12584.0	2168.0	0.14696312364425163	1269	tt0199753	2000	28.0
Red Riding Hood	8890.0	9922.0	0.5274293004465235	3189	tt1486185	2011	41.0
Red Rock West	2481.0	900.0	0.26619343389529726	8054	tt0105226	1993	5.0
Redbelt	5012.0	1388.0	0.216875	7647	tt1012804	2008	2.0
Reindeer Games	18934.0	3942.0	0.1723203357230285	3190	tt0184858	2000	37.0
Remember	4134.0	509.0	0.1096273960801206	5461	tt3704050	2015	
Remember Me	5458.0	3750.0	0.407254561251086	3194	tt1403981	2010	21.0
Rent	5602.0	3014.0	0.34981429897864436	4863	tt0294870	2005	39.0
Repo Man	5466.0	842.0	0.13348129359543437	1273	tt0087995	1984	
Requiem for a Dream	4910.0	3550.0	0.41962174940898345	4866	tt0180093	2000	5.0
Resident Evil	3545.0	2264.0	0.38974005852986743	3204	tt0120804	2002	59.0
Resident Evil: Retribution	2206.0	2622.0	0.5430820215410108	6054	tt1855325	2012	46.0
Return to Me	3938.0	1748.0	0.30742173760112557	4871	tt0122459	2000	52.0
Revenge	8534.0	1808.0	0.17482111777219106	7426	tt0100485	1990	32.0
Revolutionary Road	10372.0	8686.0	0.4557666071990765	3209	tt0959337	2008	27.0
Ricochet	5494.0	1132.0	0.1708421370359191	6731	tt0102789	1991	45.0
Riddick	4431.0	523.0	0.10557125555106985	7252	tt1411250	2013	44.0
Rise of the Guardians	7742.0	931.0	0.10734463276836158	3212	tt1446192	2012	112.0
Rise of the Planet of the Apes	7447.0	1537.0	0.17108192341941228	3213	tt1318514	2011	194.0
Risky Business	4847.0	1701.0	0.25977397678680514	7544	tt0086200	1983	175.0
Robin Hood: Prince of Thieves	13923.0	1777.0	0.11318471337579618	1283	tt0102798	1991	343.0
Rock of Ages	3054.0	778.0	0.20302713987473903	8199	tt1336608	2012	42.0
RocknRolla	8530.0	585.0	0.0641799232035107	1285	tt1032755	2008	6.0
Rocky	8233.0	590.0	0.06687067890740112	1284	tt0075148	1976	477.0
Rocky Balboa	9315.0	307.0	0.03190604863853669	7878	tt0479143	2006	93.0
Rocky II	4884.0	359.0	0.06847224871256914	7875	tt0079817	1979	
Rocky III	9653.0	296.0	0.029751733842597244	7876	tt0084602	1982	47.0
Rocky V	2509.0	147.0	0.055346385542168676	7877	tt0100507	1990	84.0
Rolling Thunder	6329.0	2283.0	0.2650952159777055	8446	tt0076637	1977	
Romeo & Juliet	4269.0	2245.0	0.3446423088731962	1286	tt1645131	2013	1.0
Romeo + Juliet	6402.0	3172.0	0.331313975349906	4888	tt0117509	1996	91.0
Ronin	5746.0	1221.0	0.1752547724989235	1287	tt0122690	1998	77.0
Room	3154.0	4958.0	0.6111932938856016	5462	tt3170832	2015	10.0
Roughshod	4719.0	3353.0	0.41538652130822595	1292	tt0041827	1949	
Rounders	5281.0	475.0	0.0825225851285615	8526	tt0128442	1998	42.0
Run All Night	6676.0	787.0	0.1054535709500201	7545	tt2199571	2015	27.0
Runaway Bride	10506.0	11288.0	0.5179407176287052	3242	tt0163187	1999	260.0
Running Scared	9430.0	639.0	0.06346211143112523	6372	tt0091875	1986	90.0
Rush	8378.0	999.0	0.10653727204862963	3244	tt1979320	2013	28.0
Rush Hour	7612.0	467.0	0.05780418368609976	3248	tt0120812	1998	261.0
Rush Hour 2	14986.0	1626.0	0.09788104984348664	3250	tt0266915	2001	347.0
Rushmore	4343.0	1060.0	0.19618730334999074	1291	tt0128445	1998	31.0
Rust and Bone	7407.0	6135.0	0.4530350022153301	3254	tt2053425	2012	2.0
S. Darko	2240.0	2358.0	0.5128316659417138	1297	tt1231277	2009	
S1m0ne	16564.0	9172.0	0.3563879390736711	3345	tt0258153	2002	14.0
Sabotage	4623.0	3136.0	0.40417579584998065	7977	tt1742334	2014	11.0
Safe House	5146.0	445.0	0.07959220175281703	7522	tt1599348	2012	137.0
Safety Not Guaranteed	5061.0	2704.0	0.34822923374114617	9111	tt1862079	2012	4.0
Salt	3929.0	1802.0	0.3144302913976618	6058	tt0944835	2010	130.0
Salt of the Earth	4495.0	4006.0	0.47123867780261147	4906	tt0047443	1954	
San Andreas	4322.0	1036.0	0.19335572974990667	7930	tt2126355	2015	159.0
Sasquatch Mountain	4543.0	1806.0	0.2844542447629548	4912	tt0486569	2006	
Save the Last Dance	4318.0	4047.0	0.48380155409444114	1295	tt0206275	2001	139.0
Saving Mr. Banks	6893.0	10476.0	0.6031435315792504	3265	tt2140373	2013	89.0
Saw	20780.0	2916.0	0.12305874409182985	3271	tt0387564	2004	77.0
Saw IV	4275.0	825.0	0.16176470588235295	7344	tt0890870	2007	80.0
Say Anything...	5192.0	3079.0	0.3722645387498489	4914	tt0098258	1989	45.0
Scanners	4267.0	532.0	0.11085642842258804	6613	tt0081455	1981	
Scarface	12307.0	1556.0	0.11224121762966169	1305	tt0086250	1983	1.0
Scary Movie 2	5751.0	4097.0	0.41602355808285946	4918	tt0257106	2001	109.0
School of Rock	2958.0	1114.0	0.2735756385068762	8216	tt0332379	2003	117.0
Scooby-Doo	6008.0	2224.0	0.27016520894071916	7058	tt0267913	2002	229.0
Scott Pilgrim vs. the World	13478.0	6935.0	0.33973448292754616	3280	tt0446029	2010	34.0
Scream	4255.0	4335.0	0.5046565774155995	4920	tt0117571	1996	202.0
Scream 2	3424.0	3630.0	0.5146016444570456	6992	tt0120082	1997	191.0
Scream 3	7712.0	7720.0	0.5002592016588906	3285	tt0134084	2000	143.0
Se7en	18922.0	1562.0	0.07625463776606131	3288	tt0114369	1995	200.0
Sea of Love	5478.0	1269.0	0.18808359270787017	4923	tt0098273	1989	128.0
Searching for Bobby Fischer	8035.0	1346.0	0.14348150517002453	6576	tt0108065	1993	15.0
Season of the Witch	6084.0	997.0	0.14079932212964272	6083	tt0479997	2011	27.0
Second Coming	2397.0	4464.0	0.6506340183646698	7362	tt2837296	2014	
Secretariat	4781.0	4534.0	0.48674181427804614	4928	tt1028576	2010	65.0
Seeking a Friend for the End of the World	4154.0	2790.0	0.4017857142857143	6962	tt1307068	2012	7.0
Seems Like Old Times	5550.0	1095.0	0.16478555304740405	7132	tt0081480	1980	
Self/less	3734.0	1164.0	0.23764801959983667	8094	tt2140379	2015	12.0
Selma	12101.0	1363.0	0.101232917409388	7709	tt1020072	2014	55.0
Semi-Pro	8392.0	959.0	0.10255587637685809	1307	tt0839980	2008	40.0
Sense and Sensibility	9614.0	23922.0	0.7133229961832062	3293	tt0114388	1995	85.0
Serendipity	4627.0	4173.0	0.47420454545454543	7808	tt0240890	2001	76.0
Serenity	20962.0	8102.0	0.2787641067987889	3294	tt0379786	2005	34.0
Serial Mom	2028.0	2500.0	0.5521201413427562	1310	tt0111127	1994	16.0
Serpico	6628.0	769.0	0.10396106529674193	7454	tt0070666	1973	
Seven Days to Live	3993.0	3375.0	0.4580618892508143	4938	tt0221928	2000	
Seven Psychopaths	10714.0	634.0	0.055868875572788156	7973	tt1931533	2012	16.0
Seven Samurai	5305.0	112.0	0.020675650729185896	8431	tt0047478	1954	
Sex and the City	5142.0	25184.0	0.8304425245663787	3300	tt1000774	2008	185.0
Sex, Lies, and Videotape	10480.0	13272.0	0.5587739979791175	3301	tt0098724	1989	54.0
Sexual Life	7950.0	10116.0	0.5599468615078047	3302	tt0376874	2005	
Shadow of the Vampire	10069.0	1300.0	0.11434602867446565	9121	tt0189998	2000	13.0
Shakespeare in Love	13924.0	4664.0	0.25091456853884225	3306	tt0138097	1998	185.0
Shallow Grave	9128.0	2012.0	0.18061041292639138	3310	tt0111149	1994	5.0
Shame	4311.0	1937.0	0.31001920614596673	3313	tt1723811	2011	4.0
Shampoo	14924.0	9828.0	0.39705882352941174	3314	tt0073692	1975	
Shark Night 3D	4105.0	1745.0	0.2982905982905983	7906	tt1633356	2011	20.0
Shaun of the Dead	6908.0	2717.0	0.2822857142857143	9123	tt0365748	2004	18.0
She Wore a Yellow Ribbon	4958.0	800.0	0.13893713094824592	7526	tt0041866	1949	
She's Out of My League	6742.0	2996.0	0.3076607106181968	1320	tt0815236	2010	34.0
Sherlock Holmes	8622.0	1200.0	0.12217470983506414	7657	tt0988045	2009	242.0
Shifty	6508.0	713.0	0.09873978673313945	3323	tt1104126	2008	
Shivers	2851.0	1188.0	0.2941322109433028	1324	tt0073705	1975	
Shoot the Moon	3359.0	5640.0	0.6267363040337816	4948	tt0084675	1982	
Shopgirl	3087.0	3308.0	0.5172791243158718	7126	tt0338427	2005	13.0
Short Term 12	3904.0	3458.0	0.46970931812007605	4949	tt2370248	2013	1.0
Shortcut to Happiness	9258.0	3365.0	0.2665768834666878	4107	tt0263265	2003	
Showgirls	4054.0	7027.0	0.6341485425503114	7014	tt0114436	1995	40.0
Shrek	17246.0	3288.0	0.1601246712769066	3331	tt0126029	2001	411.0
Shrek 2	2574.0	890.0	0.2569284064665127	8649	tt0298148	2004	610.0
Shrek the Third	7511.0	1141.0	0.13187702265372167	3332	tt0413267	2007	405.0
Sicario	5456.0	1438.0	0.20858717725558457	7740	tt3397884	2015	48.0
Sideways	22344.0	4958.0	0.18159841769833712	3333	tt0375063	2004	100.0
Signs	4359.0	1070.0	0.19708970344446491	1325	tt0286106	2002	341.0
Silent Hill	652.0	3109.0	0.8266418505716565	8215	tt0384537	2006	62.0
Silver Bullet	3274.0	860.0	0.2080309627479439	1329	tt0090021	1985	
Silver Streak	8176.0	1734.0	0.1749747729566095	4959	tt0075223	1976	
Silverado	6835.0	1116.0	0.14035970318198968	4960	tt0090022	1985	81.0
Sin Nombre	2553.0	1104.0	0.3018867924528302	7830	tt1127715	2009	2.0
Single White Female	2063.0	6409.0	0.7564919735599622	3347	tt0105414	1992	100.0
Sinister	5325.0	2246.0	0.29665830141328753	8471	tt1922777	2012	52.0
Sister Act	2234.0	6394.0	0.7410755679184052	1333	tt0105417	1992	293.0
Six Degrees of Separation	12084.0	8173.0	0.40346546872685984	3350	tt0108149	1993	13.0
Sixteen Candles	2668.0	2583.0	0.49190630356122644	6280	tt0088128	1984	53.0
Slash	4824.0	1412.0	0.22642719692110327	4968	tt0301848	2002	
Sleeping Beauty	3063.0	5142.0	0.626691042047532	7557	tt1588398	2011	
Sleeping Beauty	3063.0	5142.0	0.626691042047532	5525	tt0053285	1959	880.0
Sleepless in Seattle	5073.0	5438.0	0.517362762819903	3357	tt0108160	1993	266.0
Sleepy Hollow	10422.0	3058.0	0.2268545994065282	3358	tt0162661	1999	172.0
Sling Blade	24964.0	4176.0	0.14330816746739877	3361	tt0117666	1996	48.0
Slither	4592.0	4488.0	0.49427312775330395	3364	tt0439815	2006	10.0
Slumdog Millionaire	16392.0	1242.0	0.07043211976862879	3365	tt1010048	2008	170.0
Smashed	3115.0	5010.0	0.6166153846153846	5468	tt2063781	2012	
Smoke	13273.0	1997.0	0.13077930582842173	4976	tt0114478	1995	16.0
Smokey and the Bandit	4172.0	1176.0	0.2198952879581152	4978	tt0076729	1977	495.0
Smokin' Aces	8038.0	2051.0	0.20329071265734958	1340	tt0475394	2006	47.0
Snake Eyes	10816.0	1695.0	0.13548077691631363	6446	tt0120832	1998	103.0
Snatch.	13373.0	249.0	0.018279254147702248	1339	tt0208092	2000	48.0
Sneakers	8619.0	850.0	0.08976660682226212	9135	tt0105435	1992	107.0
Snow Angels	4701.0	4526.0	0.4905169610924461	8169	tt0453548	2007	0.0
Snow Falling on Cedars	8438.0	1972.0	0.189433237271854	1343	tt0120834	1999	24.0
Snow White and the Huntsman	9546.0	6169.0	0.39255488386891507	3378	tt1735898	2012	169.0
Snowpiercer	4921.0	1438.0	0.22613618493473817	7406	tt1706620	2013	4.0
So I Married an Axe Murderer	5155.0	2954.0	0.36428659514120115	1342	tt0108174	1993	24.0
Solaris	3797.0	2274.0	0.3745676165376379	4988	tt0307479	2002	22.0
Soldier	6398.0	3330.0	0.3423108552631579	3387	tt0120157	1998	27.0
Solomon Kane	5579.0	330.0	0.05584701303096971	8177	tt0970452	2009	
Some Like It Hot	11215.0	3737.0	0.24993311931514178	4990	tt0053291	1959	426.0
Someone to Watch Over Me	9336.0	5248.0	0.3598464070213933	3390	tt0094008	1987	22.0
Something Wicked This Way Comes	4055.0	630.0	0.1344717182497332	4995	tt0086336	1983	
Something Wild	6022.0	3264.0	0.35149687701916865	7593	tt0091983	1986	19.0
Something's Gotta Give	7806.0	8159.0	0.511055433761353	1346	tt0337741	2003	180.0
Somewhere in Time	5054.0	1795.0	0.2620820557745656	4998	tt0081534	1980	
Sorority Row	1993.0	6583.0	0.7676072761194029	7901	tt1232783	2009	13.0
Sounder	4905.0	2790.0	0.36257309941520466	5003	tt0069303	1972	
Source Code	10735.0	6179.0	0.36531867092349535	3394	tt0945513	2011	60.0
South Park: Bigger Longer & Uncut	4128.0	2320.0	0.3598014888337469	1348	tt0158983	1999	89.0
Southland Tales	5436.0	4825.0	0.47022707338466035	8634	tt0405336	2006	
Southpaw	9235.0	2051.0	0.18172957646641857	7836	tt1798684	2015	54.0
Space Cowboys	8317.0	1131.0	0.11970787468247249	5005	tt0186566	2000	146.0
Spaceballs	4537.0	1042.0	0.18677182290733108	5350	tt0094012	1987	84.0
Spacejacked	6088.0	1670.0	0.21526166537767466	5006	tt0120174	1997	
Spanglish	4585.0	10720.0	0.7004246978111728	1349	tt0371246	2004	58.0
Spare Me	5415.0	1340.0	0.19837157660991858	1347	tt0108200	1993	
Sparkle	4048.0	5326.0	0.5681672711755921	6056	tt1876451	2012	26.0
Spartan	5904.0	257.0	0.0417140074663204	1350	tt0360009	2004	6.0
Spawn	6181.0	930.0	0.13078329348896076	6726	tt0120177	1997	104.0
Speed Racer	13103.0	1720.0	0.1160358901706807	1351	tt0811080	2008	53.0
Sphere	18450.0	6424.0	0.25826163865884055	3407	tt0120184	1998	68.0
Spider-Man 2	6488.0	2110.0	0.24540590835077924	6679	tt0316654	2004	522.0
Splinter	2585.0	1284.0	0.3318686999224606	7474	tt1031280	2008	
Spotlight	13163.0	902.0	0.06413082118734448	8089	tt1895587	2015	35.0
Spring Breakers	734.0	1185.0	0.6175091193329859	5471	tt2101441	2012	15.0
Spy Game	7656.0	510.0	0.06245407788390889	7523	tt0266987	2001	
St. Elmo's Fire	9885.0	7372.0	0.42718896679608276	3413	tt0090060	1985	92.0
St. Vincent	5672.0	1924.0	0.253291205897841	5472	tt2170593	2014	46.0
Star Trek	6582.0	682.0	0.09388766519823788	1361	tt0796366	2009	299.0
Star Trek II: The Wrath of Khan	8554.0	2298.0	0.21175820125322523	7311	tt0084726	1982	42.0
Star Trek III: The Search for Spock	5897.0	1134.0	0.16128573460389703	5028	tt0088170	1984	197.0
Star Trek IV: The Voyage Home	7311.0	1972.0	0.21243132607993107	5029	tt0092007	1986	257.0
Star Trek V: The Final Frontier	6224.0	851.0	0.1202826855123675	5030	tt0098382	1989	120.0
Star Trek VI: The Undiscovered Country	7746.0	1714.0	0.18118393234672303	5033	tt0102975	1991	154.0
